0	0
2000	1
4000	2
6000	3
8000	4
10000	5
12000	6
14000	7
16000	8
18000	9
20000	10
22000	11
24000	12
26000	13
28000	14
30000	15
32000	16
34000	17
36000	18
38000	19
40000	20
42000	21
44000	22
46000	23
48000	24
50000	25
52000	26
54000	27
56000	28
58000	29
60000	30
62000	31
64000	32
66000	33
68000	32
70000	31
72000	30
74000	29
76000	28
78000	27
80000	26
82000	25
84000	24
86000	23
88000	22
90000	21
92000	20
94000	19
96000	18
98000	17
100000	16
102000	15
104000	14
106000	13
108000	12
110000	11
112000	10
114000	9
116000	8
118000	7
120000	6
122000	5
124000	4
126000	3
128000	2
130000	1
132000	0
134000	-1
136000	-2
138000	-3
140000	-4
142000	-5
144000	-6
146000	-7
148000	-8
150000	-9
152000	-10
154000	-11
156000	-12
158000	-13
160000	-14
162000	-15
164000	-16
166000	-17
168000	-18
170000	-19
172000	-20
174000	-21
176000	-22
178000	-23
180000	-24
182000	-25
184000	-26
186000	-27
188000	-28
190000	-29
192000	-30
194000	-31
196000	-32
198000	-33
200000	-34
202000	-35
204000	-36
206000	-37
208000	-38
210000	-39
212000	-40
214000	-41
216000	-42
218000	-43
220000	-44
222000	-45
224000	-46
226000	-47
228000	-48
230000	-49
232000	-50
234000	-51
236000	-52
238000	-53
240000	-54
242000	-55
244000	-56
246000	-57
248000	-58
250000	-59
252000	-60
254000	-61
256000	-62
258000	-63
260000	-64
262000	-65
264000	-66
266000	-67
268000	-68
270000	-69
272000	-70
274000	-71
276000	-72
278000	-73
280000	-74
282000	-75
284000	-76
286000	-77
288000	-78
290000	-79
292000	-80
294000	-81
296000	-82
298000	-83
300000	-84
302000	-85
304000	-86
306000	-87
308000	-88
310000	-89
312000	-90
314000	-91
316000	-92
318000	-93
320000	-94
322000	-95
324000	-96
326000	-97
328000	-98
330000	-99
332000	-100
334000	-101
336000	-102
338000	-103
340000	-104
342000	-105
344000	-106
346000	-107
348000	-108
350000	-109
352000	-110
354000	-111
356000	-112
358000	-113
360000	-114
362000	-115
364000	-116
366000	-117
368000	-118
370000	-119
372000	-120
374000	-121
376000	-122
378000	-123
380000	-124
382000	-125
384000	-126
386000	-127
388000	-128
390000	-129
392000	-130
394000	-131
396000	-132
398000	-133
400000	-134
402000	-135
404000	-136
406000	-137
408000	-138
410000	-139
412000	-140
414000	-141
416000	-142
418000	-143
420000	-144
422000	-145
424000	-146
426000	-147
428000	-148
430000	-149
432000	-150
434000	-151
436000	-152
438000	-153
440000	-154
442000	-155
444000	-156
446000	-157
448000	-158
450000	-159
452000	-160
454000	-161
456000	-162
458000	-163
460000	-164
462000	-165
464000	-166
466000	-167
468000	-168
470000	-169
472000	-170
474000	-171
476000	-172
478000	-173
480000	-174
482000	-175
484000	-176
486000	-177
488000	-178
490000	-179
492000	-180
494000	-181
496000	-182
498000	-183
500000	-184
502000	-185
504000	-186
506000	-187
508000	-188
510000	-189
512000	-190
514000	-191
516000	-192
518000	-193
520000	-194
522000	-195
524000	-196
526000	-197
528000	-198
530000	-199
532000	-200
534000	-201
536000	-202
538000	-203
540000	-204
542000	-205
544000	-206
546000	-207
548000	-208
550000	-209
552000	-210
554000	-211
556000	-212
558000	-213
560000	-214
562000	-215
564000	-216
566000	-217
568000	-218
570000	-219
572000	-220
574000	-221
576000	-222
578000	-223
580000	-224
582000	-225
584000	-226
586000	-227
588000	-228
590000	-229
592000	-230
594000	-231
596000	-232
598000	-233
600000	-234
602000	-235
604000	-236
606000	-237
608000	-238
610000	-239
612000	-240
614000	-241
616000	-242
618000	-243
620000	-244
622000	-245
624000	-246
626000	-247
628000	-248
630000	-249
632000	-250
634000	-251
636000	-252
638000	-253
640000	-254
642000	-255
644000	-256
646000	-257
648000	-258
650000	-259
652000	-260
654000	-261
656000	-262
658000	-263
660000	-264
662000	-265
664000	-266
666000	-267
668000	-268
670000	-269
672000	-270
674000	-271
676000	-272
678000	-273
680000	-274
682000	-275
684000	-276
686000	-277
688000	-278
690000	-279
692000	-280
694000	-281
696000	-282
698000	-283
700000	-284
702000	-285
704000	-286
706000	-287
708000	-288
710000	-289
712000	-290
714000	-291
716000	-292
718000	-293
720000	-294
722000	-295
724000	-296
726000	-297
728000	-298
730000	-299
732000	-300
734000	-301
736000	-302
738000	-303
740000	-304
742000	-305
744000	-306
746000	-307
748000	-308
750000	-309
752000	-310
754000	-311
756000	-312
758000	-313
760000	-314
762000	-315
764000	-316
766000	-317
768000	-318
770000	-319
772000	-320
774000	-321
776000	-322
778000	-323
780000	-324
782000	-325
784000	-326
786000	-327
788000	-328
790000	-329
792000	-330
794000	-331
796000	-332
798000	-333
800000	-334
802000	-335
804000	-336
806000	-337
808000	-338
810000	-339
812000	-340
814000	-341
816000	-342
818000	-343
820000	-344
822000	-345
824000	-346
826000	-347
828000	-348
830000	-349
832000	-350
834000	-351
836000	-352
838000	-353
840000	-354
842000	-355
844000	-356
846000	-357
848000	-358
850000	-359
852000	-360
854000	-361
856000	-362
858000	-363
860000	-364
862000	-365
864000	-366
866000	-367
868000	-368
870000	-369
872000	-370
874000	-371
876000	-372
878000	-373
880000	-374
882000	-375
884000	-376
886000	-377
888000	-378
890000	-379
892000	-380
894000	-381
896000	-382
898000	-383
900000	-384
902000	-385
904000	-386
906000	-387
908000	-388
910000	-389
912000	-390
914000	-391
916000	-392
918000	-393
920000	-394
922000	-395
924000	-396
926000	-397
928000	-398
930000	-399
932000	-400
934000	-401
936000	-402
938000	-403
940000	-404
942000	-405
944000	-406
946000	-407
948000	-408
950000	-409
952000	-410
954000	-411
956000	-412
958000	-413
960000	-414
962000	-415
964000	-416
966000	-417
968000	-418
970000	-419
972000	-420
974000	-421
976000	-422
978000	-423
980000	-424
982000	-425
984000	-426
986000	-427
988000	-428
990000	-429
992000	-430
994000	-431
996000	-432
998000	-433
1000000	-434
1002000	-435
1004000	-436
1006000	-437
1008000	-438
1010000	-439
1012000	-440
1014000	-441
1016000	-442
1018000	-443
1020000	-444
1022000	-445
1024000	-446
1026000	-447
1028000	-448
1030000	-449
1032000	-450
1034000	-451
1036000	-452
1038000	-453
1040000	-454
1042000	-455
1044000	-456
1046000	-457
1048000	-458
1050000	-459
1052000	-460
1054000	-461
1056000	-462
1058000	-463
1060000	-464
1062000	-465
1064000	-466
1066000	-467
1068000	-468
1070000	-469
1072000	-470
1074000	-471
1076000	-472
1078000	-473
1080000	-474
1082000	-475
1084000	-476
1086000	-477
1088000	-478
1090000	-479
1092000	-480
1094000	-481
1096000	-482
1098000	-483
1100000	-484
1102000	-485
1104000	-486
1106000	-487
1108000	-488
1110000	-489
1112000	-490
1114000	-491
1116000	-492
1118000	-493
1120000	-494
1122000	-495
1124000	-496
1126000	-497
1128000	-498
1130000	-499
1132000	-500
1134000	-501
1136000	-502
1138000	-503
1140000	-504
1142000	-505
1144000	-506
1146000	-507
1148000	-508
1150000	-509
1152000	-510
1154000	-511
1156000	-512
1158000	-513
1160000	-514
1162000	-515
1164000	-516
1166000	-517
1168000	-518
1170000	-519
1172000	-520
1174000	-521
1176000	-522
1178000	-523
1180000	-524
1182000	-525
1184000	-526
1186000	-527
1188000	-528
1190000	-529
1192000	-530
1194000	-531
1196000	-532
1198000	-533
1200000	-534
1202000	-535
1204000	-536
1206000	-537
1208000	-538
1210000	-539
1212000	-540
1214000	-541
1216000	-542
1218000	-543
1220000	-544
1222000	-545
1224000	-546
1226000	-547
1228000	-548
1230000	-549
1232000	-550
1234000	-551
1236000	-552
1238000	-553
1240000	-554
1242000	-555
1244000	-556
1246000	-557
1248000	-558
1250000	-559
1252000	-560
1254000	-561
1256000	-562
1258000	-563
1260000	-564
1262000	-565
1264000	-566
1266000	-567
1268000	-568
1270000	-569
1272000	-570
1274000	-571
1276000	-572
1278000	-573
1280000	-574
1282000	-575
1284000	-576
1286000	-577
1288000	-578
1290000	-579
1292000	-580
1294000	-581
1296000	-582
1298000	-583
1300000	-584
1302000	-585
1304000	-586
1306000	-587
1308000	-588
1310000	-589
1312000	-590
1314000	-591
1316000	-592
1318000	-593
1320000	-594
1322000	-595
1324000	-596
1326000	-597
1328000	-598
1330000	-599
1332000	-600
1334000	-601
1336000	-602
1338000	-603
