0	1	0
3000	1	-4.8216373e-16
6000	1	0
9000	1	-4.8216373e-16
12000	1	-4.8216373e-16
15000	1	9.6432747e-16
18000	1	-4.8216373e-16
21000	1	-4.8216373e-16
24000	1	-4.8216373e-16
27000	1	-4.8216373e-16
30000	1	0
33000	1	0
36000	1	-4.8216373e-16
39000	1	0
42000	1	9.6432747e-16
45000	1	0
48000	1	9.6432747e-16
51000	1	-4.8216373e-16
54000	1	0
57000	1	9.6432747e-16
60000	1	9.6432747e-16
63000	1	0
66000	1	0
69000	1	0
72000	1	9.6432747e-16
75000	1	9.6432747e-16
78000	1	0
81000	1	9.6432747e-16
84000	1	-4.8216373e-16
87000	1	0
90000	1	9.6432747e-16
93000	1	0
96000	1	0
99000	1	-9.6432747e-16
102000	1	0
105000	1	0
108000	1	-4.8216373e-16
111000	1	-4.8216373e-16
114000	1	9.6432747e-16
117000	1	0
120000	1	0
123000	1	-4.8216373e-16
126000	1	0
129000	1	-4.8216373e-16
132000	1	-1.4464912e-15
135000	1	9.6432747e-16
138000	1	-4.8216373e-16
141000	1	-9.6432747e-16
144000	1	-1.4464912e-15
147000	1	-9.6432747e-16
150000	1	-4.8216373e-16
153000	1	-4.8216373e-16
156000	1	0
159000	1	9.6432747e-16
162000	1	9.6432747e-16
165000	1	-9.6432747e-16
168000	1	9.6432747e-16
171000	1	-9.6432747e-16
174000	1	0
177000	1	-4.8216373e-16
180000	1	0
183000	1	-9.6432747e-16
186000	1	-9.6432747e-16
189000	1	0
192000	1	9.6432747e-16
195000	1	9.6432747e-16
198000	1	-4.8216373e-16
201000	1	0
204000	1	-9.6432747e-16
207000	1	0
210000	1	-4.8216373e-16
213000	1	-4.8216373e-16
216000	1	-1.4464912e-15
219000	1	-9.6432747e-16
222000	1	9.6432747e-16
225000	1	0
228000	1	-4.8216373e-16
231000	1	-9.6432747e-16
234000	1	0
237000	1	-4.8216373e-16
240000	1	0
243000	1	-4.8216373e-16
246000	1	9.6432747e-16
249000	1	0
252000	1	-9.6432747e-16
255000	1	9.6432747e-16
258000	1	0
261000	1	-9.6432747e-16
264000	1	-9.6432747e-16
267000	1	9.6432747e-16
270000	1	-9.6432747e-16
273000	1	9.6432747e-16
276000	1	0
279000	1	0
282000	1	0
285000	1	0
288000	1	9.6432747e-16
291000	1	0
294000	1	0
297000	1	0
300000	1	0
303000	1	-9.6432747e-16
306000	1	0
309000	1	-9.6432747e-16
312000	1	9.6432747e-16
315000	1	9.6432747e-16
318000	1	0
321000	1	0
324000	1	-4.8216373e-16
327000	1	0
330000	1	0
333000	1	0
336000	1	0
339000	1	-4.8216373e-16
342000	1	0
345000	1	0
348000	1	-4.8216373e-16
351000	1	-9.6432747e-16
354000	1	9.6432747e-16
357000	1	0
360000	1	9.6432747e-16
363000	1	9.6432747e-16
366000	1	9.6432747e-16
369000	1	9.6432747e-16
372000	1	9.6432747e-16
375000	1	9.6432747e-16
378000	1	9.6432747e-16
381000	1	9.6432747e-16
384000	1	0
387000	1	9.6432747e-16
390000	1	0
393000	1	0
396000	1	9.6432747e-16
399000	1	9.6432747e-16
402000	1	9.6432747e-16
405000	1	9.6432747e-16
408000	1	9.6432747e-16
411000	1	-4.8216373e-16
414000	1	0
417000	1	0
420000	1	1.9286549e-15
423000	1	0
426000	1	0
429000	1	0
432000	1	1.9286549e-15
435000	1	9.6432747e-16
438000	1	9.6432747e-16
441000	1	0
444000	1	9.6432747e-16
447000	1	9.6432747e-16
450000	1	0
453000	1	9.6432747e-16
456000	1	9.6432747e-16
459000	1	0
462000	1	9.6432747e-16
465000	1	0
468000	1	0
471000	1	9.6432747e-16
474000	1	9.6432747e-16
477000	1	9.6432747e-16
480000	1	0
483000	1	9.6432747e-16
486000	1	-9.6432747e-16
489000	1	0
492000	1	-9.6432747e-16
495000	1	9.6432747e-16
498000	1	-4.8216373e-16
501000	1	-4.8216373e-16
504000	1	-4.8216373e-16
507000	1	9.6432747e-16
510000	1	0
513000	1	0
516000	1	0
519000	1	0
522000	1	9.6432747e-16
525000	1	0
528000	1	9.6432747e-16
531000	1	9.6432747e-16
534000	1	-4.8216373e-16
537000	1	9.6432747e-16
540000	1	9.6432747e-16
543000	1	9.6432747e-16
546000	1	0
549000	1	0
552000	1	9.6432747e-16
555000	1	9.6432747e-16
558000	1	-4.8216373e-16
561000	1	0
564000	1	0
567000	1	9.6432747e-16
570000	1	0
573000	1	9.6432747e-16
576000	1	9.6432747e-16
579000	1	0
582000	1	9.6432747e-16
585000	1	0
588000	1	-4.8216373e-16
591000	1	-9.6432747e-16
594000	1	0
597000	1	0
600000	1	-4.8216373e-16
603000	1	-9.6432747e-16
606000	1	-4.8216373e-16
609000	1	0
612000	1	-4.8216373e-16
615000	1	9.6432747e-16
618000	1	-4.8216373e-16
621000	1	-4.8216373e-16
624000	1	-9.6432747e-16
627000	1	-4.8216373e-16
630000	1	0
633000	1	-9.6432747e-16
636000	1	-4.8216373e-16
639000	1	0
642000	1	9.6432747e-16
645000	1	-9.6432747e-16
648000	1	0
651000	1	-4.8216373e-16
654000	1	0
657000	1	0
660000	1	9.6432747e-16
663000	1	0
666000	1	0
669000	1	-4.8216373e-16
672000	1	9.6432747e-16
675000	1	9.6432747e-16
678000	1	-9.6432747e-16
681000	1	0
684000	1	-9.6432747e-16
687000	1	0
690000	1	9.6432747e-16
693000	1	9.6432747e-16
696000	1	0
699000	1	-1.4464912e-15
702000	1	-4.8216373e-16
705000	1	0
708000	1	-4.8216373e-16
711000	1	0
714000	1	9.6432747e-16
717000	1	0
720000	1	0
723000	1	-4.8216373e-16
726000	1	9.6432747e-16
729000	1	-1.4464912e-15
732000	1	-1.4464912e-15
735000	1	9.6432747e-16
738000	1	-1.4464912e-15
741000	1	-1.4464912e-15
744000	1	-9.6432747e-16
747000	1	-1.4464912e-15
750000	1	0
753000	1	-4.8216373e-16
756000	1	-9.6432747e-16
759000	1	-4.8216373e-16
762000	1	-4.8216373e-16
765000	1	-4.8216373e-16
768000	1	-1.4464912e-15
771000	1	-1.4464912e-15
774000	1	-4.8216373e-16
777000	1	-1.4464912e-15
780000	1	0
783000	1	-9.6432747e-16
786000	1	-2.4108187e-15
789000	1	-9.6432747e-16
792000	1	9.6432747e-16
795000	1	0
798000	1	-4.8216373e-16
801000	1	-1.4464912e-15
804000	1	-9.6432747e-16
807000	1	-4.8216373e-16
810000	1	-4.8216373e-16
813000	1	0
816000	1	-9.6432747e-16
819000	1	-9.6432747e-16
822000	1	0
825000	1	-4.8216373e-16
828000	1	0
831000	1	-4.8216373e-16
834000	1	0
837000	1	-4.8216373e-16
840000	1	0
843000	1	-9.6432747e-16
846000	1	0
849000	1	-9.6432747e-16
852000	1	0
855000	1	0
858000	1	-9.6432747e-16
861000	1	-1.4464912e-15
864000	1	-4.8216373e-16
867000	1	0
870000	1	-9.6432747e-16
873000	1	9.6432747e-16
876000	1	0
879000	1	-9.6432747e-16
882000	1	9.6432747e-16
885000	1	-9.6432747e-16
888000	1	0
891000	1	0
894000	1	-9.6432747e-16
897000	1	0
900000	1	9.6432747e-16
903000	1	0
906000	1	-4.8216373e-16
909000	1	-9.6432747e-16
912000	1	9.6432747e-16
915000	1	0
918000	1	0
921000	1	-4.8216373e-16
924000	1	-4.8216373e-16
927000	1	-4.8216373e-16
930000	1	9.6432747e-16
933000	1	-4.8216373e-16
936000	1	0
939000	1	0
942000	1	0
945000	1	9.6432747e-16
948000	1	-1.9286549e-15
951000	1	-1.4464912e-15
954000	1	0
957000	1	-9.6432747e-16
960000	1	0
963000	1	0
966000	1	9.6432747e-16
969000	1	9.6432747e-16
972000	1	0
975000	1	9.6432747e-16
978000	1	0
981000	1	0
984000	1	-9.6432747e-16
987000	1	0
990000	1	9.6432747e-16
993000	1	0
996000	1	9.6432747e-16
999000	1	9.6432747e-16
1002000	1	1.9286549e-15
1005000	1	0
1008000	1	9.6432747e-16
1011000	1	-9.6432747e-16
1014000	1	9.6432747e-16
1017000	1	0
1020000	1	9.6432747e-16
1023000	1	9.6432747e-16
1026000	1	0
1029000	1	-9.6432747e-16
1032000	1	1.9286549e-15
1035000	1	0
1038000	1	9.6432747e-16
1041000	1	0
1044000	1	9.6432747e-16
1047000	1	1.9286549e-15
1050000	1	0
1053000	1	0
1056000	1	-4.8216373e-16
1059000	1	0
1062000	1	9.6432747e-16
1065000	1	9.6432747e-16
1068000	1	-9.6432747e-16
1071000	1	0
1074000	1	9.6432747e-16
1077000	1	0
1080000	1	0
1083000	1	0
1086000	1	-9.6432747e-16
1089000	1	-9.6432747e-16
1092000	1	0
1095000	1	0
1098000	1	-9.6432747e-16
1101000	1	0
1104000	1	-9.6432747e-16
1107000	1	0
1110000	1	-9.6432747e-16
1113000	1	-9.6432747e-16
1116000	1	9.6432747e-16
1119000	1	0
1122000	1	0
1125000	1	9.6432747e-16
1128000	1	9.6432747e-16
1131000	1	9.6432747e-16
1134000	1	9.6432747e-16
1137000	1	0
1140000	1	9.6432747e-16
1143000	1	9.6432747e-16
1146000	1	9.6432747e-16
1149000	1	0
1152000	1	9.6432747e-16
1155000	1	9.6432747e-16
1158000	1	-9.6432747e-16
1161000	1	0
1164000	1	0
1167000	1	0
1170000	1	-4.8216373e-16
1173000	1	-4.8216373e-16
1176000	1	0
1179000	1	0
1182000	1	0
1185000	1	9.6432747e-16
1188000	1	-9.6432747e-16
1191000	1	-9.6432747e-16
1194000	1	-9.6432747e-16
1197000	1	-9.6432747e-16
1200000	1	0
1203000	1	0
1206000	1	0
1209000	1	0
1212000	1	0
1215000	1	0
1218000	1	0
1221000	1	-9.6432747e-16
1224000	1	0
1227000	1	9.6432747e-16
1230000	1	-9.6432747e-16
1233000	1	9.6432747e-16
1236000	1	0
1239000	1	0
1242000	1	9.6432747e-16
1245000	1	9.6432747e-16
1248000	1	9.6432747e-16
1251000	1	-4.8216373e-16
1254000	1	0
1257000	1	0
1260000	1	0
1263000	1	0
1266000	1	0
1269000	1	0
1272000	1	9.6432747e-16
1275000	1	0
1278000	1	0
1281000	1	9.6432747e-16
1284000	1	0
1287000	1	9.6432747e-16
1290000	1	-4.8216373e-16
1293000	1	0
1296000	1	0
1299000	1	-4.8216373e-16
1302000	1	9.6432747e-16
1305000	1	-4.8216373e-16
1308000	1	0
1311000	1	0
1314000	1	9.6432747e-16
1317000	1	0
1320000	1	9.6432747e-16
1323000	1	-1.4464912e-15
1326000	1	-4.8216373e-16
1329000	1	-4.8216373e-16
1332000	1	-9.6432747e-16
1335000	1	9.6432747e-16
1338000	1	9.6432747e-16
1341000	1	-9.6432747e-16
1344000	1	-4.8216373e-16
1347000	1	9.6432747e-16
1350000	1	9.6432747e-16
1353000	1	0
1356000	1	0
1359000	1	9.6432747e-16
