0	1.4383877e-08	-78.42124
20	1.4383921e-08	-78.421227
40	1.4384054e-08	-78.421187
60	1.4384275e-08	-78.42112
80	1.4384585e-08	-78.421027
100	1.4384983e-08	-78.420906
120	1.438547e-08	-78.420759
140	1.4386045e-08	-78.420586
160	1.4386709e-08	-78.420385
180	1.4387461e-08	-78.420158
200	1.4388302e-08	-78.419905
220	1.4389231e-08	-78.419624
240	1.4390249e-08	-78.419317
260	1.4391355e-08	-78.418983
280	1.439255e-08	-78.418622
300	1.4393834e-08	-78.418235
320	1.4395206e-08	-78.417821
340	1.4396666e-08	-78.417381
360	1.4398216e-08	-78.416913
380	1.4399854e-08	-78.416419
400	1.440158e-08	-78.415899
420	1.4403395e-08	-78.415351
440	1.4405299e-08	-78.414777
460	1.4407291e-08	-78.414177
480	1.4409372e-08	-78.413549
500	1.4411542e-08	-78.412896
520	1.44138e-08	-78.412215
540	1.4416148e-08	-78.411508
560	1.4418583e-08	-78.410774
580	1.4421108e-08	-78.410014
600	1.4423722e-08	-78.409227
620	1.4426424e-08	-78.408413
640	1.4429215e-08	-78.407573
660	1.4432095e-08	-78.406706
680	1.4435064e-08	-78.405813
700	1.4438122e-08	-78.404893
720	1.4441268e-08	-78.403947
740	1.4444504e-08	-78.402974
760	1.4447828e-08	-78.401974
780	1.4451242e-08	-78.400948
800	1.4454745e-08	-78.399896
820	1.4458336e-08	-78.398817
840	1.4462017e-08	-78.397711
860	1.4465787e-08	-78.396579
880	1.4469646e-08	-78.395421
900	1.4473594e-08	-78.394236
920	1.4477631e-08	-78.393025
940	1.4481758e-08	-78.391787
960	1.4485974e-08	-78.390523
980	1.4490279e-08	-78.389233
1000	1.4494673e-08	-78.387916
1020	1.4499157e-08	-78.386572
1040	1.4503731e-08	-78.385203
1060	1.4508393e-08	-78.383807
1080	1.4513146e-08	-78.382384
1100	1.4517987e-08	-78.380936
1120	1.4522919e-08	-78.379461
1140	1.4527939e-08	-78.37796
1160	1.453305e-08	-78.376432
1180	1.453825e-08	-78.374879
1200	1.454354e-08	-78.373299
1220	1.454892e-08	-78.371693
1240	1.4554389e-08	-78.37006
1260	1.4559948e-08	-78.368402
1280	1.4565598e-08	-78.366717
1300	1.4571337e-08	-78.365006
1320	1.4577166e-08	-78.363269
1340	1.4583085e-08	-78.361506
1360	1.4589094e-08	-78.359717
1380	1.4595194e-08	-78.357901
1400	1.4601383e-08	-78.35606
1420	1.4607663e-08	-78.354193
1440	1.4614033e-08	-78.352299
1460	1.4620493e-08	-78.35038
1480	1.4627044e-08	-78.348434
1500	1.4633685e-08	-78.346463
1520	1.4640417e-08	-78.344466
1540	1.4647239e-08	-78.342442
